Time (ms),Recording (a.u.)
0,0.000210553
0.020834123,0.00154824
0.041668245,0.003122699
0.062502368,0.004789964
0.08333649,0.006725622
0.104170613,0.00858706
0.125004735,0.009922618
0.145838858,0.011497532
0.16667298,0.013295319
0.187507103,0.015034339
0.208341225,0.016830582
0.229175348,0.018536154
0.25000947,0.020464083
0.270843593,0.022363616
0.291677715,0.023570927
0.312511838,0.024726842
0.33334596,0.026345212
0.354180083,0.027768658
0.375014205,0.028990328
0.395848328,0.030506663
0.41668245,0.03182669
0.437516573,0.032951672
0.458350695,0.034201115
0.479184818,0.035068482
0.50001894,0.035892695
0.520853063,0.036925666
0.541687185,0.037745588
0.562521308,0.038424715
0.58335543,0.039114434
0.604189553,0.040209152
0.625023675,0.041458946
0.645857798,0.042363837
0.66669192,0.043130171
0.687526043,0.043645516
0.708360165,0.044281323
0.729194288,0.045484446
0.75002841,0.04680768
0.770862533,0.048084486
0.791696655,0.049292054
0.812530778,0.050237332
0.8333649,0.051285196
0.854199023,0.052682411
0.875033145,0.053937785
0.895867268,0.055046804
0.91670139,0.056412004
0.937535513,0.058050387
0.958369635,0.059698816
0.979203758,0.060942844
1.00003788,0.061975442
1.020872003,0.063360676
1.041706125,0.064985603
1.062540248,0.066377513
1.08337437,0.067562863
1.104208493,0.068610288
1.125042615,0.06952329
1.145876738,0.07056015
1.16671086,0.071281165
1.187544983,0.07164824
1.208379105,0.072216988
1.229213228,0.072726108
1.25004735,0.072975829
1.270881473,0.072928883
1.291715595,0.073073328
1.312549718,0.073774859
1.33338384,0.074349299
1.354217963,0.074842311
1.375052085,0.075425781
1.395886208,0.075797863
1.41672033,0.076033011
1.437554453,0.076258309
1.458388575,0.076633334
1.479222698,0.077042639
1.50005682,0.077412367
1.520890943,0.077784061
1.541725065,0.077891462
1.562559188,0.077902779
1.58339331,0.078018129
1.604227433,0.078045264
1.625061555,0.078117438
1.645895678,0.078498363
1.6667298,0.079132423
1.687563923,0.07964018
1.708398045,0.079848014
1.729232168,0.080233537
1.75006629,0.08078596
1.770900413,0.080827832
1.791734535,0.080570593
1.812568658,0.080436543
1.83340278,0.080143318
1.854236903,0.079705253
1.875071025,0.079505853
1.895905148,0.079504475
1.91673927,0.07929647
1.937573393,0.079107925
1.958407515,0.079098567
1.979241638,0.078953594
2.00007576,0.078998037
2.020909883,0.079218656
2.041744005,0.079631031
2.062578128,0.08018297
2.08341225,0.080286458
2.104246373,0.08063148
2.125080495,0.081143156
2.145914618,0.081122041
2.16674874,0.081202954
2.187582863,0.081430063
2.208416985,0.081614077
2.229251108,0.081594244
2.250085231,0.081277534
2.270919353,0.081233561
2.291753476,0.081433445
2.312587598,0.081486404
2.333421721,0.081469551
2.354255843,0.0815337
2.375089966,0.081504367
2.395924088,0.081388175
2.416758211,0.081232101
2.437592333,0.081274524
2.458426456,0.081823915
2.479260578,0.082037561
2.500094701,0.08203207
2.520928823,0.082345724
2.541762946,0.082311459
2.562597068,0.082187377
2.583431191,0.081958547
2.604265313,0.08152774
2.625099436,0.081366912
2.645933558,0.081080675
2.666767681,0.080630422
2.687601803,0.080068804
2.708435926,0.079470322
2.729270048,0.078930244
2.750104171,0.0782777
2.770938293,0.07782273
2.791772416,0.076937675
2.812606538,0.07562381
2.833440661,0.074878551
2.854274783,0.074097358
2.875108906,0.073172063
2.895943028,0.072535142
2.916777151,0.071684472
2.937611273,0.070568003
2.958445396,0.069359794
2.979279518,0.068142928
3.000113641,0.067068711
3.020947763,0.065836474
3.041781886,0.064208359
3.062616008,0.062656537
3.083450131,0.061400332
3.104284253,0.059934907
3.125118376,0.058121592
3.145952498,0.056236904
3.166786621,0.054384314
3.187620743,0.052528672
3.208454866,0.050736655
3.229288988,0.04896567
3.250123111,0.047045872
3.270957233,0.045244463
3.291791356,0.043592878
3.312625478,0.041884109
3.333459601,0.040201504
3.354293723,0.038471241
3.375127846,0.036766671
3.395961968,0.035103612
3.416796091,0.033488344
3.437630213,0.032016739
3.458464336,0.030449525
3.479298458,0.028705176
3.500132581,0.026670057
3.520966703,0.024489481
3.541800826,0.022504011
3.562634948,0.020630401
3.583469071,0.018697262
3.604303193,0.016470985
3.625137316,0.01451047
3.645971438,0.012933152
3.666805561,0.010933725
3.687639683,0.008844966
3.708473806,0.00674163
3.729307928,0.00469873
3.750142051,0.002966247
3.770976173,0.000860706
3.791810296,-0.001257519
3.812644418,-0.003299243
3.833478541,-0.005556606
3.854312663,-0.007352825
3.875146786,-0.009216571
3.895980908,-0.011452008
3.916815031,-0.013412289
3.937649153,-0.015456735
3.958483276,-0.017685592
3.979317398,-0.019817928
4.000151521,-0.022167541
4.020985643,-0.024516135
4.041819766,-0.026519634
4.062653888,-0.028508611
4.083488011,-0.030518318
4.104322133,-0.032709546
4.125156256,-0.035212114
4.145990378,-0.037596401
4.166824501,-0.040025122
4.187658623,-0.042584591
4.208492746,-0.044941776
4.229326868,-0.047194839
4.250160991,-0.049538568
4.270995113,-0.052071545
4.291829236,-0.054641545
4.312663358,-0.057171416
4.333497481,-0.059844829
4.354331603,-0.062568083
4.375165726,-0.065075174
4.395999848,-0.067149013
4.416833971,-0.06885621
4.437668093,-0.070650339
4.458502216,-0.072740734
4.479336338,-0.074634835
4.500170461,-0.076219745
4.521004584,-0.078105345
4.541838706,-0.080199361
4.562672829,-0.082286254
4.583506951,-0.08455196
4.604341074,-0.086814731
4.625175196,-0.088743009
4.646009319,-0.089978874
4.666843441,-0.090985157
4.687677564,-0.092342854
4.708511686,-0.093645208
4.729345809,-0.094932623
4.750179931,-0.096219867
4.771014054,-0.097332969
4.791848176,-0.098593161
4.812682299,-0.099975497
4.833516421,-0.101244047
4.854350544,-0.102129281
4.875184666,-0.102892891
4.896018789,-0.103940494
4.916852911,-0.104824752
4.937687034,-0.105551787
4.958521156,-0.106483355
4.979355279,-0.107496336
5.000189401,-0.108434305
5.021023524,-0.109157555
5.041857646,-0.109748974
5.062691769,-0.110250831
5.083525891,-0.110296071
5.104360014,-0.110006653
5.125194136,-0.109968327
5.146028259,-0.109956987
5.166862381,-0.109689072
5.187696504,-0.109382898
5.208530626,-0.108696081
5.229364749,-0.107812881
5.250198871,-0.10721986
5.271032994,-0.10645026
5.291867116,-0.105784461
5.312701239,-0.105457567
5.333535361,-0.104695946
5.354369484,-0.103634231
5.375203606,-0.102482408
5.396037729,-0.101090319
5.416871851,-0.099876478
5.437705974,-0.098761767
5.458540096,-0.09749274
5.479374219,-0.096148878
5.500208341,-0.094486699
5.521042464,-0.092681497
5.541876586,-0.091320954
5.562710709,-0.090433106
5.583544831,-0.089485914
5.604378954,-0.088183805
5.625213076,-0.086963899
5.646047199,-0.08602874
5.666881321,-0.085006848
5.687715444,-0.083788171
5.708549566,-0.082680449
5.729383689,-0.081644222
5.750217811,-0.080308914
5.771051934,-0.078823507
5.791886056,-0.077320904
5.812720179,-0.075963154
5.833554301,-0.07446602
5.854388424,-0.072497159
5.875222546,-0.071140662
5.896056669,-0.069771335
5.916890791,-0.067511335
5.937724914,-0.06556274
5.958559036,-0.063532233
5.979393159,-0.061114069
6.000227281,-0.058818873
6.021061404,-0.056604683
6.041895526,-0.054704707
6.062729649,-0.052707806
6.083563771,-0.050663695
6.104397894,-0.048615661
6.125232016,-0.04646977
6.146066139,-0.04466597
6.166900261,-0.042624809
6.187734384,-0.040730622
6.208568506,-0.03926456
6.229402629,-0.037426438
6.250236751,-0.03578414
6.271070874,-0.034295574
6.291904996,-0.032733515
6.312739119,-0.031270415
6.333573241,-0.029438198
6.354407364,-0.027570829
6.375241486,-0.025614273
6.396075609,-0.023583123
6.416909731,-0.021868456
6.437743854,-0.019826293
6.458577976,-0.017681107
6.479412099,-0.01566468
6.500246221,-0.01351644
6.521080344,-0.011675358
6.541914466,-0.009995369
6.562748589,-0.008258667
6.583582711,-0.00641414
6.604416834,-0.004512134
6.625250956,-0.002981087
6.646085079,-0.001517593
6.666919201,0.000359035
6.687753324,0.002240244
6.708587446,0.003571094
6.729421569,0.004929166
6.750255692,0.006698913
6.771089814,0.008376209
6.791923937,0.010097738
6.812758059,0.011748632
6.833592182,0.013315689
6.854426304,0.01508578
6.875260427,0.016655359
6.896094549,0.018256377
6.916928672,0.019995373
6.937762794,0.021555599
6.958596917,0.023034034
6.979431039,0.024357116
7.000265162,0.02577658
7.021099284,0.027376989
7.041933407,0.02883878
7.062767529,0.030086679
7.083601652,0.031241596
7.104435774,0.032666765
7.125269897,0.034041762
7.146104019,0.034870654
7.166938142,0.035659216
7.187772264,0.036771953
7.208606387,0.037838623
7.229440509,0.038686223
7.250274632,0.039688818
7.271108754,0.040767215
7.291942877,0.041582707
7.312776999,0.042514574
7.333611122,0.043717064
7.354445244,0.044814549
7.375279367,0.045549568
7.396113489,0.046286851
7.416947612,0.04771293
7.437781734,0.049206972
7.458615857,0.050083958
7.479449979,0.050899621
7.500284102,0.051892251
7.521118224,0.053120822
7.541952347,0.054529224
7.562786469,0.055841349
7.583620592,0.057118047
7.604454714,0.058398567
7.625288837,0.05990921
7.646122959,0.061458688
7.666957082,0.062741622
7.687791204,0.063958898
7.708625327,0.064952254
7.729459449,0.065996975
7.750293572,0.067294292
7.771127694,0.068485118
7.791961817,0.06950213
7.812795939,0.070224755
7.833630062,0.070827141
7.854464184,0.071267277
7.875298307,0.071481809
7.896132429,0.071955696
7.916966552,0.072512373
7.937800674,0.072747126
7.958634797,0.072778992
7.979468919,0.072991624
8.000303042,0.073490754
8.021137164,0.074010164
8.041971287,0.074406892
8.062805409,0.074775562
8.083639532,0.075195178
8.104473654,0.075534135
8.125307777,0.076011442
8.146141899,0.076537751
8.166976022,0.076897293
8.187810144,0.077379227
8.208644267,0.077631488
8.229478389,0.077743188
8.250312512,0.077930368
8.271146634,0.077950582
8.291980757,0.078198597
8.312814879,0.078315012
8.333649002,0.078187279
8.354483124,0.078425705
8.375317247,0.078667268
8.396151369,0.078906462
8.416985492,0.079313971
8.437819614,0.079536051
8.458653737,0.079578787
8.479487859,0.079531386
8.500321982,0.079458565
8.521156104,0.079368189
8.541990227,0.079292893
8.562824349,0.079355016
8.583658472,0.07949055
8.604492594,0.079609379
8.625326717,0.079575635
8.646160839,0.079489343
8.666994962,0.079506837
8.687829084,0.079673693
8.708663207,0.079970591
8.729497329,0.080018744
8.750331452,0.079971567
8.771165574,0.08019504
8.791999697,0.080652297
8.812833819,0.080965206
8.833667942,0.080740839
8.854502064,0.080799267
8.875336187,0.081263825
8.896170309,0.081219293
8.917004432,0.080950439
8.937838554,0.080845445
8.958672677,0.080815747
8.979506799,0.080898389
9.000340922,0.081137165
9.021175045,0.081229657
9.042009167,0.08107309
9.06284329,0.08116582
9.083677412,0.081338927
9.104511535,0.081143707
9.125345657,0.080785304
9.14617978,0.080597401
9.167013902,0.080515251
9.187848025,0.080428503
9.208682147,0.080434814
9.22951627,0.080382191
9.250350392,0.080231458
9.271184515,0.079999916
9.292018637,0.079497889
9.31285276,0.078672603
9.333686882,0.077939138
9.354521005,0.077579126
9.375355127,0.077082559
9.39618925,0.07644596
9.417023372,0.07582581
9.437857495,0.0749797
9.458691617,0.074014701
9.47952574,0.07314685
9.500359862,0.072584838
9.521193985,0.071795553
9.542028107,0.070608206
9.56286223,0.069648832
9.583696352,0.068731837
9.604530475,0.067714363
9.625364597,0.066629007
9.64619872,0.065633096
9.667032842,0.064572796
9.687866965,0.062909082
9.708701087,0.061360613
9.72953521,0.059990373
9.750369332,0.058245923
9.771203455,0.056685608
9.792037577,0.05504572
9.8128717,0.053024448
9.833705822,0.051241532
9.854539945,0.049595326
9.875374067,0.047864489
9.89620819,0.046051424
9.917042312,0.043981135
9.937876435,0.04211944
9.958710557,0.040446661
9.97954468,0.038422592
10.0003788,0.036539197
10.02121292,0.034871459
10.04204705,0.033251099
10.06288117,0.031802781
10.08371529,0.03006926
10.10454941,0.028155472
10.12538354,0.026282337
10.14621766,0.024539817
10.16705178,0.023026848
10.1878859,0.021163668
10.20872003,0.019161046
10.22955415,0.017333729
10.25038827,0.015157552
10.27122239,0.013044284
10.29205652,0.011551535
10.31289064,0.009953508
10.33372476,0.007740363
10.35455888,0.005446586
10.37539301,0.003351694
10.39622713,0.001224489
10.41706125,-0.001024562
10.43789537,-0.003194061
10.4587295,-0.00501476
10.47956362,-0.006725146
10.50039774,-0.008678228
10.52123186,-0.010821275
10.54206599,-0.013021054
10.56290011,-0.015093328
10.58373423,-0.017022204
10.60456835,-0.019066438
10.62540248,-0.021314235
10.6462366,-0.02364837
10.66707072,-0.0260319
10.68790484,-0.028371977
10.70873897,-0.030416831
10.72957309,-0.032345925
10.75040721,-0.034418274
10.77124133,-0.036627769
10.79207546,-0.039095841
10.81290958,-0.041460752
10.8337437,-0.043722399
10.85457782,-0.046228647
10.87541195,-0.048597872
10.89624607,-0.050954103
10.91708019,-0.053268559
10.93791431,-0.055399425
10.95874844,-0.057830792
10.97958256,-0.060504369
11.00041668,-0.063238427
11.0212508,-0.065798536
11.04208493,-0.068271756
11.06291905,-0.070590094
11.08375317,-0.072413325
11.10458729,-0.074310899
11.12542142,-0.076162532
11.14625554,-0.077968411
11.16708966,-0.079913013
11.18792378,-0.081753373
11.20875791,-0.084035113
11.22959203,-0.086183965
11.25042615,-0.087970853
11.27126028,-0.089913875
11.2920944,-0.091463126
11.31292852,-0.09279041
11.33376264,-0.094162442
11.35459677,-0.095686823
11.37543089,-0.097104445
11.39626501,-0.097979389
11.41709913,-0.099027984
11.43793326,-0.100210398
11.45876738,-0.101290517
11.4796015,-0.102547228
11.50043562,-0.103667259
11.52126975,-0.104478352
11.54210387,-0.105267927
11.56293799,-0.106241986
11.58377211,-0.106906302
11.60460624,-0.107486054
11.62544036,-0.108343728
11.64627448,-0.108939588
11.6671086,-0.109845795
11.68794273,-0.110979453
11.70877685,-0.11159984
11.72961097,-0.112028368
11.75044509,-0.112054095
11.77127922,-0.111789823
11.79211334,-0.11187695
11.81294746,-0.112196073
11.83378158,-0.11216113
11.85461571,-0.111818254
11.87544983,-0.11167556
11.89628395,-0.111230254
11.91711807,-0.110515207
11.9379522,-0.110185459
11.95878632,-0.109818541
11.97962044,-0.108933315
12.00045456,-0.107751563
12.02128869,-0.106974259
12.04212281,-0.106283136
12.06295693,-0.105074599
12.08379105,-0.103878781
12.10462518,-0.102690846
12.1254593,-0.101492256
12.14629342,-0.100275591
12.16712754,-0.098731995
12.18796167,-0.09734378
12.20879579,-0.09610942
12.22962991,-0.094828323
12.25046403,-0.093614951
12.27129816,-0.092202172
12.29213228,-0.090688601
12.3129664,-0.089412138
12.33380052,-0.088592649
12.35463465,-0.087922841
12.37546877,-0.086835988
12.39630289,-0.085733183
12.41713701,-0.084863812
12.43797114,-0.08368592
12.45880526,-0.082228385
12.47963938,-0.080765784
12.5004735,-0.079176903
12.52130763,-0.07747376
12.54214175,-0.07586731
12.56297587,-0.074545339
12.58380999,-0.073003657
12.60464412,-0.070619121
12.62547824,-0.068021089
12.64631236,-0.06565731
12.66714648,-0.063320309
12.68798061,-0.061152659
12.70881473,-0.059139933
12.72964885,-0.057139736
12.75048297,-0.054913513
12.7713171,-0.052626163
12.79215122,-0.050646618
12.81298534,-0.048534304
12.83381946,-0.046510264
12.85465359,-0.044950716
12.87548771,-0.043421291
12.89632183,-0.041955777
12.91715595,-0.040302761
12.93799008,-0.038587362
12.9588242,-0.037198506
12.97965832,-0.035408657
13.00049244,-0.033545956
13.02132657,-0.031795666
13.04216069,-0.02955123
13.06299481,-0.027563864
13.08382893,-0.025755782
13.10466306,-0.023783058
13.12549718,-0.022010025
13.1463313,-0.019984294
13.16716542,-0.018008068
13.18799955,-0.016324326
13.20883367,-0.014398634
13.22966779,-0.012613446
13.25050191,-0.011121618
13.27133604,-0.00953982
13.29217016,-0.00794002
13.31300428,-0.006449486
13.3338384,-0.004921019
13.35467253,-0.003058877
13.37550665,-0.001032021
13.39634077,0.000568408
13.41717489,0.001930706
13.43800902,0.003596084
13.45884314,0.005424199
13.47967726,0.007231461
13.50051138,0.009035951
13.52134551,0.010845695
13.54217963,0.012482064
13.56301375,0.013887621
13.58384787,0.015519896
13.604682,0.017268162
13.62551612,0.018879058
13.64635024,0.020626206
13.66718436,0.022344112
13.68801849,0.023801766
13.70885261,0.024909105
13.72968673,0.025745675
13.75052085,0.027004404
13.77135498,0.028636748
13.7921891,0.029787172
13.81302322,0.030799273
13.83385734,0.032129135
13.85469147,0.033352859
13.87552559,0.034640633
13.89635971,0.035913534
13.91719383,0.037095483
13.93802796,0.038831405
13.95886208,0.040666196
13.9796962,0.0419477
14.00053032,0.043100767
14.02136445,0.044396758
14.04219857,0.045560554
14.06303269,0.04664816
14.08386681,0.047951534
14.10470094,0.049290575
14.12553506,0.050444812
14.14636918,0.051541593
14.1672033,0.052921049
14.18803743,0.054243721
14.20887155,0.055272222
14.22970567,0.05668088
14.25053979,0.058177661
14.27137392,0.059616752
14.29220804,0.061262004
14.31304216,0.062647477
14.33387628,0.063902415
14.35471041,0.064898387
14.37554453,0.065825261
14.39637865,0.067275718
14.41721277,0.068415374
14.4380469,0.069168687
14.45888102,0.070178345
14.47971514,0.071045108
14.50054926,0.071721621
14.52138339,0.072333932
14.54221751,0.072447985
14.56305163,0.072285853
14.58388575,0.072482124
14.60471988,0.072933853
14.625554,0.073331043
14.64638812,0.073846444
14.66722224,0.074766904
14.68805637,0.075644106
14.70889049,0.075950667
14.72972461,0.076086298
14.75055873,0.076515079
14.77139286,0.077136092
14.79222698,0.077596262
14.8130611,0.078124903
14.83389522,0.078803942
14.85472935,0.079276584
14.87556347,0.079798885
14.89639759,0.079892933
14.91723171,0.079742096
14.93806584,0.080093861
14.95889996,0.079874963
14.97973408,0.079369366
15.0005682,0.07953763
15.02140233,0.079969123
15.04223645,0.080401108
15.06307057,0.080594838
15.08390469,0.08087083
15.10473882,0.08109799
15.12557294,0.080974236
15.14640706,0.081013605
15.16724118,0.080893911
15.18807531,0.080752656
15.20890943,0.081017137
15.22974355,0.081245914
15.25057767,0.081437074
15.2714118,0.081590116
15.29224592,0.081610411
15.31308004,0.081556186
15.33391416,0.081433535
15.35474829,0.081609607
15.37558241,0.08193773
15.39641653,0.081888452
15.41725065,0.081935808
15.43808478,0.082425892
15.4589189,0.082808711
15.47975302,0.083010897
15.50058714,0.083222479
15.52142127,0.08330366
15.54225539,0.08343032
15.56308951,0.083528966
15.58392363,0.08317624
15.60475776,0.082841635
15.62559188,0.082867704
15.646426,0.082907058
15.66726012,0.082978681
15.68809425,0.082836986
15.70892837,0.082467377
15.72976249,0.082366258
15.75059661,0.082464844
15.77143074,0.08253637
15.79226486,0.082408547
15.81309898,0.082529545
15.8339331,0.083194286
15.85476723,0.083434403
15.87560135,0.083074838
15.89643547,0.082764193
15.91726959,0.082629278
15.93810372,0.082421571
15.95893784,0.08171019
15.97977196,0.08087153
16.00060608,0.080325469
16.02144021,0.079649508
16.04227433,0.078930989
16.06310845,0.077932976
16.08394257,0.076375008
16.1047767,0.0751369
16.12561082,0.074149013
16.14644494,0.073192835
16.16727906,0.072355911
16.18811319,0.07102257
16.20894731,0.069815174
16.22978143,0.069023684
16.25061555,0.06810303
16.27144968,0.067087144
16.2922838,0.065924987
16.31311792,0.065005556
16.33395204,0.063827991
16.35478617,0.062259138
16.37562029,0.061054602
16.39645441,0.059489369
16.41728853,0.057838608
16.43812266,0.056415595
16.45895678,0.054528415
16.4797909,0.052583307
16.50062502,0.05074311
16.52145915,0.049042821
16.54229327,0.047322087
16.56312739,0.045299895
16.58396151,0.043429993
16.60479564,0.041485187
16.62562976,0.039416432
16.64646388,0.037653841
16.667298,0.035765909
